id,price
188674,14195.48926563017
188675,31129.268204961503
188676,45630.79982906599
188677,10535.502502614769
188678,35640.46905125073
188679,35415.45462420917
188680,63464.796484514176
188681,14158.210990309979
188682,14435.407841451843
188683,15654.717779180932
188684,69824.66308089464
188685,48509.96847212133
188686,105546.0216978393
188687,22879.216399603407
188688,38310.500682426005
188689,12171.35658338223
188690,34859.45591179767
188691,47494.88417818522
188692,34075.72686862923
188693,12563.074392180184
188694,14930.773234273413
188695,20930.01848959252
188696,77078.22569021725
188697,31278.96761711416
188698,14024.588935604883
188699,61109.73997473208
188700,129971.25642620253
188701,33951.98964269998
188702,14177.73430211247
188703,91818.7579687616
188704,54228.949403730156
188705,24644.594771644028
188706,98951.68489066833
188707,13225.601683023004
188708,17403.989007324355
188709,13016.298296070338
188710,21968.946822896443
188711,30122.53344843394
188712,58724.84194632016
188713,34011.382531308154
188714,23486.395109845686
188715,39012.1574965805
188716,77112.24396337339
188717,11578.387897439497
188718,19576.276324858754
188719,42255.75074467837
188720,17198.50451919816
188721,73959.26714830362
188722,59862.31594720332
188723,23411.819621127564
188724,31181.173286239562
188725,12075.97131112648
188726,43399.02955286114
188727,12603.228117880819
188728,58993.74449083529
188729,18531.206133577456
188730,67102.50593447893
188731,66057.92543749949
188732,38342.73013728269
188733,18484.063182419737
188734,16128.243700717294
188735,9730.158542636433
188736,13071.535463331551
188737,89579.19330088877
188738,79506.94851458527
188739,52841.656929218996
188740,87400.51302433161
188741,42925.1101077509
188742,24947.909644597712
188743,31322.2741622673
188744,83445.07221137028
188745,69506.87500857597
188746,36697.27384966198
188747,35414.93752326247
188748,25890.294719136215
188749,62602.93384474713
188750,10058.770872031359
188751,49101.922859279126
188752,98018.74644800359
188753,11690.876038639693
188754,50266.48364811535
188755,70949.3167116199
188756,33602.453889323944
188757,24149.39049110208
188758,11806.861490624779
188759,16685.13298015317
188760,15089.491512622108
188761,39760.29988400171
188762,53388.50670242437
188763,33054.52836185268
188764,14481.473185549707
188765,60635.594514096956
188766,34392.03400891969
188767,11972.386809127835
188768,34000.64334092723
188769,71643.60689624966
188770,46425.573339070426
188771,13697.520991085663
188772,9926.883237513122
188773,44593.33644170088
188774,51578.70968207146
188775,48364.47405938262
188776,12250.315168284036
188777,25935.076845124822
188778,25229.58469760466
188779,66613.59698745294
188780,62312.380959807706
188781,91768.41505665629
188782,16383.167379494615
188783,18510.30744619796
188784,44934.55792095665
188785,33195.15290339979
188786,35877.49466662913
188787,10535.586234877735
188788,22806.64453074538
188789,51947.31551671066
188790,13804.433520180857
188791,9996.09410898166
188792,74634.77025068377
188793,21259.731726620314
188794,13948.94631652866
188795,45957.04801084041
188796,27121.57896094544
188797,88264.66393217992
188798,22595.89044662402
188799,17400.838336960765
188800,54394.09522962119
188801,45962.47253031707
188802,29261.92854571698
188803,91989.93571090132
188804,11712.654821112108
188805,14057.108362421945
188806,85736.78507685289
188807,43929.97226843295
188808,64792.79640133601
188809,33627.635156269214
188810,22003.506786012465
188811,56846.19610050033
188812,21380.400377089354
188813,12463.056083778598
188814,42276.59061618389
188815,15821.507375660885
188816,41311.023480394644
188817,32662.75744886352
188818,37484.31130236691
188819,43673.928906293324
188820,52039.04569020076
188821,32673.980139970372
188822,19401.300508360546
188823,45152.2229460685
188824,10688.110883799514
188825,22995.489487372462
188826,10240.480288302808
188827,38562.10750447834
188828,27172.899628320705
188829,16992.60917105267
188830,59317.7830520258
188831,67870.21260270696
188832,11397.419493875253
188833,26665.91896653778
188834,29003.51491632985
188835,22369.469826723107
188836,45093.30683387057
188837,47293.21956164713
188838,19084.059141162612
188839,16212.557681756702
188840,28161.047180208472
188841,67883.33531303791
188842,14464.798594102213
188843,61619.10343386495
188844,38279.67183826607
188845,24843.135290421822
188846,35234.220636385246
188847,62858.09121761812
188848,15528.444295123074
188849,29599.36448271804
188850,70927.95543328651
188851,111812.02507155162
188852,81704.9084186291
188853,14769.97166054315
188854,20254.167795425652
188855,62255.98243765692
188856,138907.2910720798
188857,92516.73762461307
188858,52315.70380198686
188859,45638.00593658001
188860,10115.135377581415
188861,37173.456463410104
188862,105896.32833270443
188863,26543.221010105368
188864,28027.48370162886
188865,31473.749262988687
188866,46189.795116993155
188867,14103.736511766703
188868,141141.22764439732
188869,27137.020793869495
188870,10498.464477275696
188871,12445.53051224364
188872,37675.63253304833
188873,47273.350554993915
188874,38726.103085464674
188875,17797.710744251573
188876,29411.013047229397
188877,50964.764232178546
188878,76598.9981926863
188879,97335.03144776619
188880,44342.889096370964
188881,12609.946325372379
188882,50352.860326532274
188883,34230.34889566738
188884,92029.03656903455
188885,38501.69068361361
188886,50174.62321656647
188887,111931.80582423967
188888,131450.50453410484
188889,48497.86839842713
188890,18388.72011407789
188891,39492.947229076606
188892,34418.753694611296
188893,112617.32834425622
188894,11657.648490845619
188895,23564.37613318773
188896,32666.79777867466
188897,17498.76825707452
188898,12565.124930347973
188899,170653.71074272977
188900,10045.375631996456
188901,11786.982134574362
188902,85327.56247026833
188903,64292.592896937145
188904,29750.388120807853
188905,29868.60511544582
188906,64535.30916757948
188907,70415.25306867668
188908,23377.760884590538
188909,33981.521779849965
188910,22954.7773963006
188911,47947.08878337157
188912,29338.598044881892
188913,83194.71471774203
188914,54683.664602926016
188915,56217.14087806672
188916,10841.5593044887
188917,55392.28320159349
188918,11614.622603094369
188919,44001.36279641301
188920,18298.48705020165
188921,53903.54918223828
188922,39427.60682968267
188923,67647.17254859596
188924,52574.08802492683
188925,57646.34352991106
188926,53629.21940089024
188927,9546.367180554773
188928,55976.42533618293
188929,21940.625443711815
188930,16578.35157161385
188931,45279.47442535991
188932,31611.713458628656
188933,72385.87861793958
188934,55834.37827741987
188935,36889.752052037205
188936,36114.869044485764
188937,33904.75140466138
188938,22440.84869604558
188939,58359.03668936355
188940,12138.293350046162
188941,80500.11673031695
188942,76162.48702896717
188943,61725.40460827126
188944,43045.84586390821
188945,18631.02037787899
188946,35247.64120558064
188947,41264.97862634305
188948,68383.40505830063
188949,137867.13755331837
188950,34845.13511357588
188951,36433.970888284144
188952,9991.978174009519
188953,10718.91916127316
188954,25319.05764117072
188955,65250.549492793114
188956,24033.161009969386
188957,35969.42541835717
188958,27341.96345756188
188959,13326.880732157717
188960,51339.37521903719
188961,73965.33455257068
188962,13970.466860507539
188963,67416.25992665668
188964,49822.11530376919
188965,9209.079197224808
188966,54029.24356966355
188967,49294.312857438934
188968,27498.560282337487
188969,34576.713535259456
188970,41481.44419689812
188971,33873.46515874881
188972,103891.09469079894
188973,105268.11110815886
188974,38401.027557439535
188975,27961.13471280134
188976,12599.812386651844
188977,29027.132530362167
188978,11592.003862088433
188979,54387.181979711815
188980,19946.894826672302
188981,15962.92224547211
188982,32478.190668059102
188983,100333.22928858013
188984,24895.95625759743
188985,13521.416987061035
188986,24656.59573999644
188987,50359.20331481983
188988,23418.13386411677
188989,50526.17321328429
188990,51336.12165394527
188991,66273.78243899709
188992,28774.502585214068
188993,31741.06760787705
188994,34874.635169510584
188995,31895.906306189736
188996,18379.725412989927
188997,87412.52148752936
188998,53238.25300642348
188999,14822.132232280039
189000,13504.653619080853
189001,26374.183164399103
189002,47455.7333958456
189003,32789.47501914356
189004,55214.806952575615
189005,48549.90155902834
189006,54039.48506596649
189007,34415.17395798644
189008,30965.803680072924
189009,15280.937472811413
189010,45139.19476056958
189011,40277.32672088808
189012,52510.23086415583
189013,59093.35799835236
189014,33669.64648201452
189015,22660.390452969135
189016,52263.69509793484
189017,11714.520020727887
189018,21170.14969097482
189019,12302.531847697963
189020,20682.93420458679
189021,45488.190546371414
189022,54217.80224928351
189023,96928.99866308321
189024,25076.38654688379
189025,61900.079717006534
189026,16102.357906912142
189027,12418.274067764336
189028,53010.33921575484
189029,18520.663299288168
189030,19667.21553566986
189031,33371.783141076856
189032,47251.24314346959
189033,10198.294910213537
189034,97671.77294818668
189035,79518.27999341923
189036,103579.69078018818
189037,23055.878151752047
189038,51328.19421638216
189039,51724.0630850516
189040,14944.408513135275
189041,16962.341434177855
189042,22326.204056768594
189043,52985.767483394025
189044,34069.00344337533
189045,51722.067971862096
189046,12818.189266047077
189047,15106.17523965938
189048,13223.745083926244
189049,64719.25150511005
189050,44197.770895805435
189051,15119.561704415948
189052,38942.79912058336
189053,32968.730392323276
189054,70891.23297764282
189055,35886.00154961691
189056,17238.959477886016
189057,22306.145784624907
189058,11887.923251720362
189059,86157.39734890916
189060,13792.35639767061
189061,23785.090979115816
189062,26907.01744779532
189063,29435.99444047793
189064,11738.929960158615
189065,30813.651054078302
189066,18624.975389706866
189067,63065.18201156817
189068,19940.550624812822
189069,33187.37245762108
189070,56916.17292262766
189071,41943.176204236224
189072,97227.62715522158
189073,46432.1514844156
189074,27251.240150312733
189075,34313.38161216828
189076,27947.947912653308
189077,51364.66232970414
189078,60810.61785821186
189079,37100.11003577317
189080,84715.52036472074
189081,39550.810872119415
189082,23383.013428146474
189083,22487.14107039804
189084,33470.037245692285
189085,84342.14344826323
189086,10447.330102891912
189087,73324.01337968063
189088,54908.350598418816
189089,69592.5196123793
189090,15097.342643559861
189091,69268.16964002818
189092,13617.769699157
189093,59714.27976858194
189094,52888.28294258387
189095,23898.44070387305
189096,16512.93039308475
189097,76022.62940854527
189098,21365.86323638068
189099,12949.204543067679
189100,12416.590126986368
189101,44123.59388296482
189102,147869.3652272866
189103,53847.600669056534
189104,9888.373759469981
189105,52278.03748431269
189106,53393.61823558323
189107,28448.932509248923
189108,36882.89113799441
189109,63822.2305375725
189110,11486.685442972372
189111,11349.50213219116
189112,24694.32087171896
189113,110438.14062238041
189114,14906.478371511952
189115,19492.418158727076
189116,17858.562425325894
189117,20672.441351025966
189118,35125.23419616436
189119,27038.18352455865
189120,79326.65644738854
189121,51896.18069058265
189122,9943.625565067145
189123,17967.669557913177
189124,38483.85990112876
189125,87056.76038485437
189126,14854.463743542032
189127,35121.930258683715
189128,19962.266182595926
189129,14053.936316164618
189130,106722.81623085847
189131,54304.395716550316
189132,22200.506480610784
189133,87801.63079893675
189134,26240.216858607193
189135,52744.921417800855
189136,91937.21683153229
189137,25942.188879498626
189138,11084.830118118934
189139,10706.219578562936
189140,10836.930312632601
189141,12030.107769001614
189142,12858.782644249757
189143,10109.33019355709
189144,13565.314510458247
189145,89494.1871003102
189146,35923.8093761317
189147,28067.502258695004
189148,35306.35023290673
189149,36329.699695408155
189150,47851.82711452803
189151,28723.003739049305
189152,49783.05645869247
189153,47609.30037883573
189154,14310.354877574397
189155,11382.091511187531
189156,75688.34771359897
189157,11652.980379897417
189158,11867.55262253697
189159,30725.70341002454
189160,38769.06384153657
189161,12009.627856424251
189162,14326.072316716145
189163,32955.24602184438
189164,14773.923628927447
189165,21332.218862079655
189166,124210.0226015438
189167,20427.978958830652
189168,19435.812782767043
189169,35982.88706802833
189170,75451.44768151078
189171,9779.78440053529
189172,57285.369077077674
189173,13672.539429797767
189174,42962.25865135308
189175,10125.8929604676
189176,45531.22541979931
189177,63309.20683531429
189178,88267.91048646819
189179,13889.132426576543
189180,71972.40913947114
189181,15282.788668591043
189182,17739.812951943968
189183,54182.01403787732
189184,66023.79696212061
189185,14614.709942199752
189186,151887.18165977453
189187,181213.83370267422
189188,59410.531804332524
189189,13036.242892051996
189190,39960.09980255652
189191,16302.173641058629
189192,60782.52511618249
189193,46022.18637829671
189194,53242.01970745523
189195,15156.468636182319
189196,11120.175018061236
189197,16213.12879675475
189198,24092.98560179021
189199,13137.837430135893
189200,27398.067518589447
189201,31504.601482361253
189202,17545.641331758525
189203,28572.85598401647
189204,20229.173383797213
189205,38584.06170758717
189206,37297.700265749554
189207,93442.70868804211
189208,25153.68096238348
189209,34824.373410968394
189210,67562.58942821667
189211,10852.784994509842
189212,13899.892551755922
189213,50363.524855200354
189214,115482.59349940419
189215,38085.357530541536
189216,64710.1191805717
189217,50287.393488940106
189218,69179.75603117363
189219,19729.44476846988
189220,48825.01096817998
189221,34088.99977387971
189222,47132.877095420685
189223,50236.70171197943
189224,19772.266441001793
189225,25297.120661143865
189226,55726.92160120001
189227,65531.848825004774
189228,17286.207877351142
189229,69421.48755635125
189230,22555.398515647037
189231,67104.60346125228
189232,68859.2593462265
189233,34637.618515557384
189234,53922.90313128477
189235,60362.08397122237
189236,74102.51006731119
189237,48583.52397176956
189238,44336.75310493032
189239,18239.945216611253
189240,35266.37187278109
189241,13130.167219280336
189242,13061.641652352171
189243,58968.57409143361
189244,30441.730743689375
189245,40297.17776820087
189246,13398.915849322373
189247,49531.11232198894
189248,52064.68668800915
189249,31764.754311332494
189250,17836.12147467937
189251,51836.622993694116
189252,21537.61812114377
189253,82772.02050600766
189254,23303.66335605062
189255,32115.112211305972
189256,38566.61042588823
189257,36385.53192234322
189258,11549.242872667575
189259,31361.25333766667
189260,27093.23241643986
189261,73079.92710842908
189262,28275.71356988614
189263,59607.01436329721
189264,66481.41607523017
189265,61876.65845077488
189266,50141.53308190865
189267,64261.24643321903
189268,80745.37877328778
189269,46131.39921739742
189270,47161.84239138559
189271,81499.73099232314
189272,52559.17160818881
189273,67484.36450765686
189274,119231.12064226097
189275,85821.24208409239
189276,54715.52280247953
189277,38442.510627364965
189278,42869.102209171346
189279,91207.38942154843
189280,60126.24683890046
189281,25835.847781309938
189282,61368.34659052975
189283,98554.39029008662
189284,43735.952011146066
189285,41283.66585156292
189286,44214.61478616067
189287,53852.789575204275
189288,69508.91622754611
189289,15311.417427497016
189290,39539.70823062583
189291,48900.76048938884
189292,12201.839377931974
189293,37981.56786823132
189294,34413.04500401682
189295,16727.58393498556
189296,14141.798402874481
189297,38710.411934873046
189298,56223.161417505835
189299,42974.93874331315
189300,175651.79434062884
189301,11777.239864622563
189302,55608.137543292876
189303,18623.974801930464
189304,80680.39331612189
189305,45770.07983969092
189306,33080.284968862856
189307,76712.61834873329
189308,49873.57004064886
189309,44224.11449110191
189310,44564.062387767386
189311,51976.58307338467
189312,39949.88680371639
189313,78845.33234445383
189314,38765.00502806925
189315,52188.413186509875
189316,86289.03882555515
189317,52043.03922177293
189318,13401.829059091795
189319,21946.029208991877
189320,49565.97407950849
189321,83536.03106801117
189322,17976.823637687008
189323,10137.516752061912
189324,59520.51457462616
189325,26346.804076898206
189326,12368.921260184638
189327,14664.168111997351
189328,87305.76618940942
189329,24054.72505057219
189330,62306.20074136608
189331,60956.87481161905
189332,51634.25952237555
189333,19673.18759782855
189334,15930.399277140106
189335,27368.046143617554
189336,9910.892653493354
189337,13188.246792512244
189338,45529.698007838095
189339,58157.717983830786
189340,24490.54571859337
189341,100507.93113505593
189342,31935.523551595335
189343,71201.43311684074
189344,34845.78614768405
189345,22739.100718485966
189346,12434.606450957854
189347,57430.87575013394
189348,87955.89024315891
189349,44066.9034507295
189350,43458.80114956975
189351,66374.44955745326
189352,69037.84872244077
189353,10454.365997416711
189354,77413.6722891913
189355,25892.286301522465
189356,25123.235284935156
189357,32557.688391723696
189358,102357.86035958443
189359,24725.548987433413
189360,103566.33962027528
189361,11086.864571426546
189362,20058.847075142345
189363,71483.69350089446
189364,24879.73287832999
189365,109486.44073298045
189366,13191.913601359682
189367,31446.839597484897
189368,58566.7623632442
189369,42482.278171958045
189370,14611.578345897025
189371,50860.00042875916
189372,15941.265607270543
189373,127522.52146785903
189374,26649.241893826427
189375,42666.8187131942
189376,10558.053501093686
189377,18219.25706436531
189378,40954.78432753288
189379,54596.899294417846
189380,20678.091820373866
189381,31273.56186211927
189382,64212.876261358884
189383,53587.48270392653
189384,20220.3911298936
189385,68648.34499983775
189386,27796.30771332771
189387,10395.71924912855
189388,49792.767052076946
189389,90915.37819839096
189390,68033.61653521225
189391,37231.26328933516
189392,12137.088312008562
189393,15004.033773087287
189394,10904.116669382445
189395,12654.451778216231
189396,21376.824375498072
189397,83414.0081849719
189398,15569.370374212005
189399,23957.731988361313
189400,36100.49474917481
189401,35824.062592408074
189402,64242.14472367417
189403,34738.03136919021
189404,44851.260963116714
189405,116059.81184044764
189406,30315.67641684979
189407,38960.87526017135
189408,89483.86072789208
189409,32365.21698104811
189410,93009.54404181434
189411,53081.11559662658
189412,50202.221762713874
189413,69884.40924564494
189414,147146.7367922715
189415,38993.29266525703
189416,28602.023227146183
189417,15121.289490996105
189418,51442.89062940441
189419,25293.111250718805
189420,34115.493350835095
189421,85953.7251460834
189422,87454.01091090003
189423,54990.655185054784
189424,80549.45548572102
189425,42476.91005802305
189426,14721.454123193244
189427,46685.32525160336
189428,16745.919288951438
189429,13317.333519697191
189430,21810.561320694003
189431,36330.22318706628
189432,22796.366775115315
189433,93516.60752727001
189434,42431.37480759168
189435,16184.23209055577
189436,19996.01749646488
189437,15783.782773750512
189438,21107.1389255904
189439,16228.608843484946
189440,38676.0321441284
189441,66446.38699250961
189442,65560.76934079069
189443,93783.117989905
189444,18783.762407033268
189445,60878.49508375775
189446,113862.64291982088
189447,15266.772679310256
189448,140445.11154360545
189449,9732.700467520965
189450,38204.9276431997
189451,35567.65823251224
189452,18141.521996581192
189453,31375.260996735975
189454,78505.97117728974
189455,28661.716039873132
189456,94003.40265568586
189457,15693.229640930473
189458,113258.98036623
189459,26085.132392898562
189460,31721.599049956014
189461,56405.09571948883
189462,58686.19909176859
189463,27573.6358133793
189464,29617.846449690198
189465,61842.56854320893
189466,14546.94323220616
189467,39387.9535972663
189468,19962.895781577557
189469,15748.071673529414
189470,92168.57921539171
189471,71975.8690339642
189472,39628.54111595512
189473,10703.396074183716
189474,54709.73303296508
189475,29237.432054112498
189476,44410.021840942325
189477,39162.41337782228
189478,63655.44722954711
189479,49773.49279530529
189480,20849.23401789739
189481,64687.283187515946
189482,20277.904960331172
189483,119599.31395746535
189484,27817.18732358022
189485,12261.58939799335
189486,46041.488565786756
189487,13390.497273166922
189488,21006.200239322377
189489,160768.27640430236
189490,50352.19933306419
189491,59835.51259795637
189492,43106.282402174824
189493,22720.445977191997
189494,90683.1896909429
189495,11531.136615870226
189496,57339.68477526588
189497,64209.71487024664
189498,22497.8127891758
189499,116645.29006210782
189500,23968.21844095807
189501,12861.818780571122
189502,18223.683522524367
189503,35527.56494322463
189504,21205.893647869292
189505,52912.731157604954
189506,96101.87101584818
189507,48992.970241441755
189508,47853.70014056982
189509,61123.3047213564
189510,30549.316280367933
189511,17280.061065973172
189512,45077.47162823174
189513,62042.9828899669
189514,11286.719589514878
189515,41374.62319416609
189516,13601.441452002744
189517,11132.843632002105
189518,45242.90441254853
189519,16389.06833368757
189520,42255.2642027252
189521,54795.34189985627
189522,40484.63535370214
189523,49339.62132391831
189524,53608.15634204249
189525,90558.89724953285
189526,14824.226774422403
189527,56746.354885072986
189528,43350.05490912016
189529,63104.97995985623
189530,46480.62455492816
189531,10825.293656876062
189532,18673.8717428412
189533,82307.9583316612
189534,100424.80465534286
189535,72457.30152313346
189536,56013.55810102108
189537,52477.42732979933
189538,35219.183008590655
189539,36183.16670097658
189540,26180.29029696758
189541,63944.1382311659
189542,51643.93791323096
189543,41363.416354478104
189544,61760.322779066155
189545,9557.29187315067
189546,42617.03008276015
189547,65882.30140863692
189548,60459.8803690877
189549,32061.881046910512
189550,43198.48371246085
189551,22904.17126873823
189552,68753.51549950239
189553,96738.0827886204
189554,39657.12056832872
189555,100405.05745605845
189556,26308.041016812524
189557,25626.338632295556
189558,132552.4158173157
189559,189035.80372783763
189560,111222.91485357253
189561,20631.716048099228
189562,46903.75848775617
189563,35015.061537971196
189564,13683.8288176446
189565,51993.484818386976
189566,61165.95389539532
189567,79398.66601684457
189568,10623.491813794333
189569,51552.07035838246
189570,15611.564784946351
189571,27683.606544902075
189572,18629.84375911976
189573,69455.79991788656
189574,19708.3978086121
189575,77734.14506663127
189576,90583.38745775237
189577,61060.00887387857
189578,59379.86872289544
189579,98648.12870482306
189580,37585.86602480736
189581,19253.148662842923
189582,145063.775940171
189583,51140.367566458786
189584,60055.00286441699
189585,117401.40961194172
189586,54401.747177233905
189587,10156.193300322819
189588,70680.63748740351
189589,31084.137083143643
189590,73315.82497596118
189591,45447.407104642756
189592,51411.827528654685
189593,71180.19020869472
189594,48659.082564378405
189595,22002.655890524085
189596,54820.16754472286
189597,27712.709671333785
189598,10331.729175739463
189599,87547.58244248788
189600,57621.11413359352
189601,89811.1338444256
189602,64790.814871205934
189603,87280.16392823879
189604,31639.012666048126
189605,69477.06092341265
189606,67737.39165337474
189607,60999.50699563593
189608,32020.003440201446
189609,97499.54461854855
189610,81152.16178772395
189611,85785.75158243584
189612,58601.474475913616
189613,29730.56006549832
189614,13875.233792866104
189615,57710.584999511346
189616,68465.17380800174
189617,80391.52681802945
189618,12305.695518005488
189619,65002.00154010875
189620,11509.490800478283
189621,25947.19164797853
189622,57234.65667164814
189623,22078.903856236964
189624,36023.34598148141
189625,40939.97573217432
189626,52854.98216889623
189627,34426.76228832471
189628,79716.91668616202
189629,27839.18280756793
189630,12609.562135472095
189631,36771.64069670749
189632,39657.788783727316
189633,56171.97484567332
189634,38019.86014776287
189635,47219.4133084828
189636,59554.51702144322
189637,20522.36656447356
189638,13491.579224142239
189639,55809.28983075811
189640,121229.71001750899
189641,20434.00118160192
189642,54017.667168736014
189643,19577.63660874661
189644,10651.631657542806
189645,70725.98823628532
189646,34420.9691331481
189647,60846.93617326468
189648,28527.180159356805
189649,38956.95065353784
189650,57340.30775423536
189651,98374.66517633814
189652,16731.780268138526
189653,56813.629754315014
189654,42966.3730327525
189655,102985.30974947326
189656,39142.38206069072
189657,16673.303098984572
189658,34051.31366379019
189659,53701.24693901728
189660,14749.542988069337
189661,59851.07438222034
189662,18431.278701815365
189663,76630.60691040562
189664,81726.40406293514
189665,44479.317786387655
189666,22704.19376937452
189667,30799.479350652124
189668,44956.40925659763
189669,29232.04570903029
189670,32474.831933046586
189671,19973.429610403204
189672,78437.01080510102
189673,44597.40268148572
189674,17718.649490296586
189675,24442.479772124952
189676,13417.774937958016
189677,81543.95085909196
189678,37830.14184199907
189679,37510.632139727495
189680,87308.3216745592
189681,34829.4328886013
189682,23791.742312422302
189683,27289.391533587146
189684,17963.721395107044
189685,94907.95143160775
189686,10428.37385220946
189687,10358.539536808807
189688,10420.189590668699
189689,25826.0946204815
189690,42351.12554650029
189691,32373.203091464286
189692,10866.72158379299
189693,54623.82080646577
189694,20592.74697372077
189695,76572.12026909027
189696,77163.83374303723
189697,18362.689305528424
189698,15272.652465030054
189699,11367.878702691842
189700,12318.758021329131
189701,21194.119315149226
189702,85866.18672657537
189703,10322.66910836098
189704,88537.8431550586
189705,61306.11985233768
189706,31843.055023356563
189707,39069.617370864515
189708,21248.585095188275
189709,12084.988989383122
189710,13329.149486715674
189711,21258.478212365357
189712,17970.685054442685
189713,16838.88313190129
189714,29478.71805222127
189715,11570.219476650243
189716,55971.04273601444
189717,43190.37850155838
189718,10570.147774538984
189719,10300.955039788661
189720,58921.01592067007
189721,13835.32689124536
189722,24716.020552884205
189723,27052.91351985538
189724,10743.919902079671
189725,32852.958839523155
189726,61943.513323991
189727,15413.664217346795
189728,60843.98913115232
189729,22615.76313466684
189730,69225.23213984896
189731,29963.02442000839
189732,69089.98983568209
189733,63782.88197641839
189734,31170.550804457507
189735,48041.773859247
189736,12338.501854969118
189737,20564.698907947644
189738,81600.36047744864
189739,126231.29486641499
189740,45566.7245941678
189741,100691.42030255274
189742,44138.13738789459
189743,13872.227075461573
189744,63411.39190390237
189745,33166.982365152275
189746,47811.26609492264
189747,33277.770513973956
189748,54949.414057514834
189749,21425.582932069392
189750,11589.217487859316
189751,53956.84733678467
189752,18882.60409039842
189753,53295.359032882465
189754,81551.82427424264
189755,87375.92762562558
189756,11315.017861077165
189757,96561.80275047831
189758,20614.743315360236
189759,113553.93785055271
189760,68459.02195331428
189761,14652.211424366627
189762,72911.47730717757
189763,23413.486215916433
189764,63848.52764900292
189765,41291.86118629653
189766,79909.53764787191
189767,11065.108770328534
189768,14240.486414850144
189769,10413.98198951074
189770,53970.34820056573
189771,11863.707585211043
189772,13281.958716999223
189773,55967.67705881631
189774,45648.48279746789
189775,33064.25681980743
189776,136555.15955383333
189777,12962.32058762586
189778,18424.003080444312
189779,46297.60655331284
189780,9439.489357826189
189781,11500.515132123257
189782,49746.57046485982
189783,109328.78776745434
189784,63570.14352513684
189785,61799.117253233126
189786,75376.30211536208
189787,103678.35149844647
189788,51030.091452544766
189789,15664.69632858509
189790,27748.04476983925
189791,27073.306530145983
189792,10371.462532218295
189793,46186.67256804253
189794,77037.98671120513
189795,86365.84427934601
189796,83002.89751756928
189797,31420.15732554292
189798,27799.136604592386
189799,44233.27395804616
189800,32693.373586092606
189801,60515.853602430056
189802,47389.42538032555
189803,14307.418125619428
189804,12054.413968114479
